race_date,time,venue,race_no,race_no_num,candidate_source,rating,selection,base_ai_score,base_ai_rating,base_ai_selection,base_reason_text,final_ai_score,final_ai_rating,final_ai_selection,final_rank,latest_reason_text,latest_updated_at,exhibition,exhibition_rank,weather,wind_speed,wave_height,wind_type,wind_dir,water_state_score,ai_lane_score_text,class_history_text,player_names_text,player_stat_text,player_reason_text,result_trifecta_text,result_trifecta_payout,result_exacta_text,result_exacta_payout,result_trio_text,result_trio_payout,settled_flag,settled_at,result_source_url,imported_at,purchased,purchased_selection_text,amount,hit,payout,memo,bet_type,series_day,race_phase,base_raw_score,base_raw_label,base_raw_reason_text,base_updated_at,day_trend_text,day_trend_sample
2026-04-25,14:29,児島,8R,8,official_all,★★★★☆,5-6-4 / 5-4-6 / 5-6-2 / 5-4-2 / 5-2-6 / 5-2-4,4.9,AI★★★★★,6-5-4 / 6-5-2 / 6-5-3 / 6-5-1 / 6-4-5 / 6-4-2,base土台○ / 地力上位 / 級別傾向強い / インやや強め,4.98,AI★★★★★,1-6-5 / 6-5-2 / 6-5-1 / 2-6-5 / 4-6-5 / 6-5-4,見送り寄り,"朝:base土台○ / 地力上位 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 足:足差ややあり / 足:ST気配あり / 部品交換:1,6 / 足:6号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:0,4:0,5:-0.5,6:0 / 部品交換:1:ピストン,リング,ピストンリング,電気,電気一式,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:6一撃注意",2026-04-25 16:16:31 JST,"[""6.77"", ""6.74"", ""6.82"", ""6.80"", ""6.67"", ""6.73""]",1:4 / 2:3 / 3:6 / 4:5 / 5:1 / 6:2,晴,4.0,3.0,,,0.0,1:-0.01 / 2:-0.04 / 3:-0.31 / 4:-0.22 / 5:0.12 / 6:0.11,1:B1 / B1 / B2 / B2 / 2:B1 / A2 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:A2 / A2 / A2 / A2 / 6:A2 / A1 / A2 / A1,1:網代良芽 / 2:松尾光広 / 3:原村拓也 / 4:松下哲也 / 5:樋口 亮 / 6:木翔,1:-勝率|+当地|-モータ|-ST|-級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|-ST|-級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:+勝率|-モータ|+級別,4-5-6,3260,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=16,2026-04-25 16:16:31 JST,,,100,,,,3連単,3,,2.95,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,14:31,津,9R,9,official_all,★★★☆☆,3-1-5 / 3-5-1 / 3-1-2 / 3-5-2 / 3-2-1 / 3-2-5,7.81,AI★★★★★,5-2-3 / 5-2-1 / 5-2-4 / 5-2-6 / 5-3-2 / 5-3-1,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / インやや強め,7.86,AI★★★★★,1-3-6 / 3-1-6 / 6-3-1 / 5-3-1 / 5-2-6 / 5-2-3,買い,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 展示F:1,2,3,5注意 / 部品交換:3,4 / 足:4号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:-0.5,4:0,5:-0.5,6:-0.5 / 部品交換:3:リング,4:ギヤ / 直前差小で朝寄り / 朝評価をやや優先 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.84"", ""6.87"", ""6.80"", ""6.89"", ""6.85"", ""6.76""]",1:3 / 2:5 / 3:2 / 4:6 / 5:4 / 6:1,曇,3.0,2.0,,,0.04,1:-0.02 / 2:-0.13 / 3:0.01 / 4:-0.19 / 5:-0.10 / 6:0.10,1:A1 / A1 / A2 / A2 / 2:A1 / A2 / A1 / A1 / 3:A2 / A1 / A1 / A1 / 4:B1 / B1 / B1 / B1 / 5:A1 / A1 / A1 / A1 / 6:B2 / B2,1:池田雄一 / 2:古賀繁輝 / 3:下出卓矢 / 4:伊藤雄二 / 5:濱崎直矢 / 6:鈴木雄登,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+勝率|+当地|-モータ|+級別 / 6:-モータ|-級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+勝率|+当地|-モータ|+級別 / 6:-モータ|-級別,3-5-6,3180,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=09,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,5.95,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,14:37,尼崎,9R,9,official_all,★☆☆☆☆,1-5-2 / 1-2-5 / 1-5-6 / 1-2-6 / 1-6-5 / 1-6-2,1.99,AI★★★★☆,5-6-3 / 5-6-4 / 5-6-1 / 5-6-2 / 5-3-6 / 5-3-4,base危険 / 当地巧者 / 級別傾向強い,2.1,AI★★★☆☆,1-2-5 / 1-5-2 / 1-5-6 / 2-1-5 / 4-1-5 / 5-6-1,様子見,"公式低評価AI検証 / 朝:base危険 / 当地巧者 / 級別傾向強い / base危険で買い上げ抑制 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 足:ST気配あり / 部品交換:2,3,6 / 整備:チルト:1:0,2:0,3:0,4:-0.5,5:-0.5,6:-0.5 / 部品交換:2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,3:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 隊形:1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.72"", ""6.80"", ""6.83"", ""6.86"", ""6.77"", ""6.83""]",1:1 / 2:3 / 3:4 / 4:6 / 5:2 / 6:4,晴,3.0,0.0,,,0.05,1:0.28 / 2:-0.07 / 3:-0.23 / 4:-0.27 / 5:0.03 / 6:-0.15,1:A2 / A2 / B1 / B1 / 2:B1 / B1 / B1 / B1 / 3:B1 / A2 / A2 / A2 / 4:B1 / B1 / B1 / B1 / 5:A2 / A2 / A2 / B1 / 6:B1 / A2 / A1 / B1,1:武井莉里 / 2:畑 和宏 / 3:石田政吾 / 4:永井亮次 / 5:大串重幸 / 6:牧 宏次,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:-モータ|+級別,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:-モータ|+級別,1-2-5,660,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=13,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,1.16,base素材保留,base素材保留 / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,14:41,浜名湖,7R,7,official_all,★★☆☆☆,3-5-1 / 3-1-5 / 3-5-6 / 3-1-6 / 3-6-5 / 3-6-1,2.44,AI★★★★☆,5-3-1 / 5-3-6 / 5-3-4 / 5-3-2 / 5-1-3 / 5-1-6,base保留 / 当地巧者 / 級別傾向強い / 差しやや警戒,2.52,AI★★★☆☆,1-2-3 / 2-3-5 / 2-5-3 / 3-2-5 / 5-3-2 / 5-3-1,買い,"公式低評価AI検証 / 朝:base保留 / 当地巧者 / 級別傾向強い / 差しやや警戒 / base保留で買い上げ慎重 / 直前:気象安定 / 風向東 / 展示F:3注意 / 足:ST気配あり / 部品交換:1,2,6 / 足:2号艇足色良さげ / 整備:チルト:1:0,2:0,3:0,4:-0.5,5:0,6:-0.5 / 部品交換:1:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:2差し注意 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.60"", ""6.60"", ""6.59"", ""6.63"", ""6.61"", ""6.67""]",1:2 / 2:2 / 3:1 / 4:5 / 5:4 / 6:6,晴,4.0,2.0,,東,0.04,1:-0.05 / 2:0.17 / 3:0.09 / 4:-0.01 / 5:0.04 / 6:-0.19,1:A2 / A2 / A2 / A1 / 2:B1 / B1 / B1 / B2 / 3:A1 / B1 / A2 / B1 / 4:B1 / B1 / B2 / B2 / 5:A2 / A2 / A2 / A2 / 6:B1 / B1 / B1 / B1,1:大豆生蒼 / 2:土屋 蘭 / 3:堀之内紀 / 4:樋江井舞 / 5:岩崎芳美 / 6:村上奈穂,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況|-級別 / 5:+当地|-モータ|+級別 / 6:-モータ,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:-勝率|+当地|-モータ|-ST|-近況|-級別 / 5:+当地|-モータ|+級別 / 6:-モータ,1-5-2,3720,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=06,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,1.29,base素材保留,base素材保留 / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,14:46,常滑,10R,10,official_all,★★★★☆,1-2-4 / 1-4-2 / 1-2-6 / 1-4-6 / 1-6-2 / 1-6-4,5.34,AI★★★★★,4-1-5 / 4-1-6 / 4-1-3 / 4-1-2 / 4-5-1 / 4-5-6,base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,5.42,AI★★★★★,1-4-5 / 4-1-5 / 1-5-4 / 5-1-4 / 6-4-5 / 4-1-6,様子見,"朝:base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base土台をやや保持 / 直前:気象安定 / 足:ST気配あり / 部品交換:1,6 / 足:6号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:0,4:0,5:0,6:-0.5 / 部品交換:1:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,電気,電気一式 / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 4攻め注意 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.72"", ""6.74"", ""6.79"", ""6.71"", ""6.72"", ""6.80""]",1:2 / 2:4 / 3:5 / 4:1 / 5:2 / 6:6,晴,2.0,1.0,,,0.09,1:0.10 / 2:-0.11 / 3:-0.05 / 4:0.09 / 5:0.02 / 6:-0.05,1:A1 / A1 / A1 / A1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:A1 / A1 / A1 / A2 / 5:A2 / A2 / A2 / B1 / 6:B1 / B1 / B1 / B1,1:河合佑樹 / 2:福田翔吾 / 3:片岡大地 / 4:大瀧明日 / 5:中田夕貴 / 6:牟田奨太,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ|+級別 / 6:-モータ,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ|+級別 / 6:-モータ,1-3-4,520,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=08,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,5.03,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-25 03:59:01 JST,,0
2026-04-25,14:48,宮島,9R,9,official_all,★☆☆☆☆,1-3-2 / 1-2-3 / 1-3-4 / 1-2-4 / 1-4-3 / 1-4-2,5.1,AI★★★★★,6-4-3 / 6-4-5 / 6-4-2 / 6-4-1 / 6-3-4 / 6-3-5,base保留 / 地力上位 / 級別傾向強い / 差しやや警戒,5.21,AI★★★★★,1-6-4 / 6-4-5 / 4-6-5 / 5-6-4 / 2-6-4 / 6-4-2,様子見,"公式低評価AI検証 / 朝:base保留 / 地力上位 / 級別傾向強い / 差しやや警戒 / base保留で買い上げ慎重 / 直前:進入:1-2-4-5-6-3 / 前づけで波乱含み / 風向北 / 展示F:2注意 / 足:ST気配あり / 足:進入変化 / 部品交換:2,3,4,6 / 4前づけ / 5前づけ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,3:ピストン,4:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 進入変化ありで少し動かす / 隊形:6一撃注意 / 4攻め注意 / 進入:1-2-4-5-6-3",2026-04-25 16:16:31 JST,"[""6.65"", ""6.64"", ""6.66"", ""6.64"", ""6.67"", ""6.64""]",1:4 / 2:1 / 3:5 / 4:1 / 5:6 / 6:1,晴,4.0,4.0,,北,0.0,1:-0.06 / 2:0.04 / 3:-0.12 / 4:0.24 / 5:0.12 / 6:0.29,1:A1 / A1 / A1 / A1 / 2:A1 / A1 / A1 / A1 / 3:A1 / A1 / A1 / A1 / 4:A1 / A1 / A1 / A1 / 5:A1 / A2 / A1 / A1 / 6:A1 / A1 / A1 / A2,1:森高一真 / 2:柴田 光 / 3:北村征嗣 / 4:平尾崇典 / 5:木康 / 6:仲口博崇,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+勝率|+当地|-モータ|+級別 / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+勝率|+当地|-モータ|+級別 / 6:+勝率|-モータ|+級別,1-5-3,3340,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=17,2026-04-25 16:16:31 JST,,,100,,,,3連単,5,,7.04,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,14:54,福岡,6R,6,official_all,★★★★☆,6-5-1 / 6-1-5 / 6-5-4 / 6-1-4 / 6-4-5 / 6-4-1,9.49,AI★★★★★,6-1-4 / 6-1-5 / 6-1-3 / 6-1-2 / 6-4-1 / 6-4-5,base保留 / 地力上位 / 級別傾向強い / 差しやや警戒,9.55,AI★★★★★,1-6-5 / 6-1-4 / 5-6-4 / 2-6-5 / 4-6-5 / 6-1-5,見送り寄り,"朝:base保留 / 地力上位 / 級別傾向強い / 差しやや警戒 / base保留で買い上げ慎重 / 直前:展示差ややあり / 展示タイム差を確認 / 進入:1-2-3-6-4-5 / 前づけで波乱含み / 足:ST気配あり / 足:進入変化 / 部品交換:5,6 / 6前づけ / 足:5号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:0,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 進入変化ありで少し動かす / 隊形:6一撃注意 / 進入:1-2-3-6-4-5 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.97"", ""6.92"", ""6.90"", ""6.86"", ""6.92"", ""6.88""]",1:6 / 2:4 / 3:3 / 4:1 / 5:4 / 6:2,晴,3.0,3.0,,,0.0,1:-0.10 / 2:0.00 / 3:-0.11 / 4:0.06 / 5:0.06 / 6:0.17,1:A2 / A2 / A2 / B1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / A2 / B1 / 5:B1 / B1 / B2 / B2 / 6:A1 / A1 / A1 / A2,1:鈴木智啓 / 2:小澤和也 / 3:川崎公靖 / 4:國分将太 / 5:矢野真梨 / 6:堀本和也,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|-級別 / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|-級別 / 6:+勝率|-モータ|+級別,1-4-2,2630,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=22,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,3.85,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,14:56,平和島,9R,9,official_all,★★★☆☆,5-2-1 / 5-1-2 / 5-2-4 / 5-1-4 / 5-4-2 / 5-4-1,4.48,AI★★★★★,2-5-1 / 2-5-6 / 2-5-4 / 2-5-3 / 2-1-5 / 2-1-6,base土台◎ / 当地巧者 / 級別傾向強い,4.55,AI★★★★★,1-2-4 / 4-2-1 / 1-4-2 / 2-5-1 / 2-5-4 / 2-1-5,買い,"公式低評価AI検証 / 朝:base土台◎ / 当地巧者 / 級別傾向強い / base土台を強めに保持 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 展示F:2,3,6注意 / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:0,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 4攻め注意 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.81"", ""6.79"", ""6.93"", ""6.86"", ""6.91"", ""6.95""]",1:2 / 2:1 / 3:5 / 4:3 / 5:4 / 6:6,晴,1.0,3.0,,,0.05,1:0.16 / 2:0.17 / 3:-0.17 / 4:0.07 / 5:-0.23 / 6:-0.39,1:A2 / A1 / A1 / A1 / 2:A1 / A1 / A1 / A1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:A1 / B1 / A1 / A1 / 6:B1 / B1 / B1 / B1,1:大須賀友 / 2:井上一輝 / 3:市川健太 / 4:石岡将太 / 5:谷野錬志 / 6:佐藤大騎,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:-モータ,1:-勝率|+当地|-モータ|-ST|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ|+級別 / 6:-モータ,1-2-5,650,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=04,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,4.55,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
2026-04-25,15:01,児島,9R,9,official_all,★★★★★,1-5-4 / 1-4-5 / 1-5-2 / 1-4-2 / 1-2-5 / 1-2-4,6.37,AI★★★★★,1-6-5 / 1-6-4 / 1-6-2 / 1-6-3 / 1-5-6 / 1-5-4,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め,6.41,AI★★★★★,1-6-5 / 1-5-4 / 1-6-4 / 3-1-5 / 4-1-5 / 3-5-1,買い,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め / base土台を強めに保持 / 直前:展示差あり / 展示タイム差を確認 / 風向西 / 足:足差ややあり / 足:ST気配あり / 部品交換:1,6 / 足:6号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:0,6:-0.5 / 部品交換:1:リング,6:キャブ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線",2026-04-25 16:16:31 JST,"[""6.70"", ""6.82"", ""6.79"", ""6.81"", ""6.75"", ""6.85""]",1:1 / 2:5 / 3:3 / 4:4 / 5:2 / 6:6,晴,4.0,3.0,,西,0.0,1:0.23 / 2:-0.21 / 3:-0.02 / 4:-0.11 / 5:0.05 / 6:-0.21,1:A1 / A1 / A1 / A1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B2 / B2 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / B1,1:西村拓也 / 2:成貞琳平 / 3:吉田一心 / 4:向井田佑 / 5:三宅健太 / 6:渥美卓郎,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況|-級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST / 3:-勝率|+当地|-モータ|-ST|-近況|-級別 / 4:-勝率|+当地|-モータ|-ST|-近況 / 5:+当地|-モータ / 6:-モータ,1-4-2,2470,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=16,2026-04-25 16:16:31 JST,,,100,,,,3連単,3,,2.55,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-25 03:59:01 JST,,0
2026-04-25,15:03,津,10R,10,official_all,★★★★★,2-6-4 / 2-4-6 / 2-6-1 / 2-4-1 / 2-1-6 / 2-1-4,5.08,AI★★★★★,6-4-5 / 6-4-2 / 6-4-3 / 6-4-1 / 6-5-4 / 6-5-2,base土台○ / 地力上位 / 級別傾向強い / インやや強め,5.15,AI★★★★★,1-2-4 / 4-2-5 / 1-2-5 / 2-1-4 / 6-4-2 / 6-4-5,買い,"朝:base土台○ / 地力上位 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 足:ST気配あり / 部品交換:2,4,6 / 整備:チルト:1:0,2:0,3:-0.5,4:0,5:-0.5,6:-0.5 / 部品交換:2:ピストン,リング,ピストンリング,電気,電気一式,4:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 4攻め注意 / 開催:2日目でやや本命寄り",2026-04-25 16:16:31 JST,"[""6.88"", ""6.85"", ""6.94"", ""6.84"", ""6.88"", ""6.88""]",1:3 / 2:2 / 3:6 / 4:1 / 5:3 / 6:3,曇,3.0,2.0,,,0.04,1:0.15 / 2:0.01 / 3:-0.31 / 4:0.09 / 5:0.02 / 6:-0.03,1:A2 / B2 / B1 / B1 / 2:B2 / A1 / A1 / A1 / 3:B1 / B1 / B1 / B1 / 4:A2 / A2 / A2 / A2 / 5:B1 / B1 / B1 / B1 / 6:A1 / A2 / A2 / A2,1:加藤高史 / 2:毒島 誠 / 3:鋤柄貴俊 / 4:鶴田勇雄 / 5:武田正紀 / 6:川崎智幸,1:-勝率|+当地|-モータ|-ST|+級別 / 2:+実力A1級|-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:+勝率|-モータ|+級別,1:-勝率|+当地|-モータ|-ST|+級別 / 2:+実力A1級|-勝率|+当地|-モータ|-ST|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:+当地|-モータ / 6:+勝率|-モータ|+級別,2-3-6,5970,,,,,,,https://boatrace.jp/owpc/pc/race/resultlist?hd=20260425&jcd=09,2026-04-25 16:16:31 JST,,,100,,,,3連単,2,,2.83,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-25 03:59:01 JST,,0
